profile_id,first_name,last_name,full_name,linkedin_url,headline,city,country,skills,summary,experience_level
e56025bb-4fe0-4c36-93d0-4a5cc7abc040,Karen,Carrillo,Karen Carrillo,https://linkedin.com/in/karen.carrillo966,Engineering Manager at Netflix,Zurich,Switzerland,"JWT, Bootstrap, Groovy, WebGL, Kotlin, gRPC, Notion, Google Cloud",Emerging tech professional focused on Notion. Graduated from Carnegie Mellon University with a background in Statistics.,Entry
114e32a7-640f-44ce-b3bf-f67f39dab09c,Daniel,Coleman,Daniel Coleman,https://linkedin.com/in/daniel.coleman,Cybersecurity Specialist at Workday,Cambridge,United Kingdom,"VS Code, GitHub, Embedded Systems, Ethical Hacking, System Design, Microservices Architecture, PostgreSQL, SQL","Tech professional with 7+ years of experience specializing in VS Code, GitHub, Embedded Systems. Proven track record of delivering high-quality solutions.",Mid
978ec6c3-0b5a-4f04-9b4f-002f11916428,Gregory,Rubio,Gregory Rubio,https://linkedin.com/in/rubio.g,Infrastructure Engineer at ServiceNow,Helsinki,Finland,"Angular, Microsoft Teams, Responsive Design, Bitbucket, Google Cloud, Clojure",Infrastructure Engineer with a strong background in Google Cloud and Google Cloud. Committed to engineering excellence and continuous learning.,Mid
3565a1ce-096e-45a9-aac0-9aee586d61f8,April,Williams,April Williams,https://linkedin.com/in/april-williams,Graphics Engineer at Jasper AI,Montreal,Canada,"Vue.js, Dart, Slack, Go, Ruby, Google Cloud, Pulumi, CSS3, NestJS","Versatile Graphics Engineer with 5+ years in the tech industry. Skilled in Dart, Ruby, CSS3 with a focus on driving innovation.",Mid
fd9360c6-97e6-49b8-a51d-fd2ec114bce9,John,Charles,John Charles,https://linkedin.com/in/charles.j412,Technical Evangelist at Stability AI,Atlanta,United States,"Embedded Systems, High-Performance Computing, Web3, Linear, Cassandra, DynamoDB, Reinforcement Learning","Experienced Technical Evangelist with deep expertise in Reinforcement Learning, Linear, DynamoDB. Passionate about solving challenging technical problems and delivering impactful solutions.",Senior
455eb90a-bc0c-4f2b-85ff-46895db85ad5,Stephen,Solis,Stephen Solis,https://linkedin.com/in/stephen-solis,Lead Data Scientist at Airbnb,Salt Lake City,United States,"NumPy, Hugging Face, Sketch, Rust, Colab, Supabase","Seasoned Lead Data Scientist with 12+ years of experience leading teams and projects. Expert in Sketch, Colab, Hugging Face with a proven track record of success.",Senior
d63c8515-cf5b-4863-bd37-ecf4f6a4880d,Elizabeth,Travis,Elizabeth Travis,https://linkedin.com/in/etravis,Staff Software Engineer at HashiCorp,Raleigh,United States,"TypeScript, Scala, Lua, C++, Docker, VS Code, gRPC, Flask, Three.js","Passionate Staff Software Engineer with a strong foundation in VS Code, Three.js, gRPC. Eager to grow and learn in the technology industry.",Entry
573afb95-e1c8-4ff6-b2a5-ba9026b87bf4,Caitlin,Dodson,Caitlin Dodson,https://linkedin.com/in/caitlin.dodson,Frontend Developer at Uber,Phoenix,United States,"Perl, Three.js, Grafana, PHP, Jenkins, REST API, Linear, Jira, Java","Junior Developer with hands-on experience in Java, PHP, Linear. Looking to solve challenging problems and continue developing my skills.",Entry
e05feadf-72b7-4392-b16e-73c263718695,Patricia,Salazar,Patricia Salazar,https://linkedin.com/in/salazar.p,CTO at Ripple,Beijing,China,"Terraform, Perl, Dart, GitLab, Bluetooth LE",CTO with a strong background in Dart and Terraform. Committed to engineering excellence and continuous learning.,Mid
5a1561d0-9beb-4e88-8273-518156ef2a75,Jennifer,Wagner,Jennifer Wagner,https://linkedin.com/in/jennifer.wagner,Security Architect at Jasper AI,Helsinki,Finland,"Kubernetes, Redis, Cybersecurity, Go, CircleCI, Redshift, Kotlin, Pulumi, Puppet","Junior Architect with hands-on experience in Redis, Pulumi, Puppet. Looking to solve challenging problems and continue developing my skills.",Entry
2ab5adcf-619c-4ea2-8379-00c3b9c292f8,Maria,Kelley,Maria Kelley,https://linkedin.com/in/kelley.m,Cloud Engineer at Oracle,Kuala Lumpur,Malaysia,"Groovy, MATLAB, Java, CI/CD, Asana, gRPC, SOAP, Vite","Passionate Cloud Engineer with a strong foundation in CI/CD, SOAP, Java. Eager to grow and learn in the technology industry.",Entry
6c287342-1c2b-472c-978d-4fe4cc151cc0,Phyllis,Manning,Phyllis Manning,https://linkedin.com/in/phyllis.manning,UI Designer at Dell,Quebec City,Canada,"Web Accessibility, Svelte, Figma, Obsidian, Clean Code","Recent graduate with 3+ years of experience in Clean Code, Figma, Web Accessibility. Excited to build innovative solutions in the tech space.",Entry
272e9ca3-c1dd-4a6e-a7b5-6d3bb78d60c6,Thomas,Green,Thomas Green,https://linkedin.com/in/thomas.green,Senior Product Manager at AMD,Redmond,United States,"D3.js, Angular, Redux, SASS/SCSS, Distributed Systems, SOLID Principles","Versatile Senior Product Manager with 3+ years in the tech industry. Skilled in Redux, D3.js, Angular with a focus on driving innovation.",Mid
e2725c9c-4527-423f-8a49-eba3889c487e,John,Walsh,John Walsh,https://linkedin.com/in/walsh.j,Customer Success Engineer at Zendesk,Dubai,United Arab Emirates,"Clojure, R, JavaScript, Go, Azure, Confluence, gRPC, Redux, Responsive Design",Customer Success Engineer with a strong background in Redux and Redux. Committed to engineering excellence and continuous learning.,Mid
4023f458-7f59-4943-89b2-f8d99a78b8e5,Katie,Boyd,Katie Boyd,https://linkedin.com/in/katie-boyd,Principal Data Scientist at Adobe,Portland,United States,"NLTK, Hugging Face, TensorFlow, Ray, Dart, DynamoDB, Obsidian, Bitbucket","Technology leader with 17+ years of experience. Expert in NLTK, TensorFlow, DynamoDB with a track record of building high-performance teams and delivering transformative products.",Leadership
cbf257bf-edf3-4f45-951e-e317a7ab1e17,Courtney,Hill,Courtney Hill,https://linkedin.com/in/courtney-hill,Data Scientist at Lenovo,New York,United States,"Computer Vision, spaCy, PHP, Lua, Elasticsearch, Colab",Data Scientist with a strong background in Elasticsearch and Elasticsearch. Committed to engineering excellence and continuous learning.,Mid
ae3e77b0-5d32-49c6-9bae-e2d5f7620d04,Chris,Mitchell,Chris Mitchell,https://linkedin.com/in/chris.mitchell262,Information Security Analyst at Adobe,Mountain View,United States,"Bioinformatics, MATLAB, SQLite, Puppet, GitLab CI",Information Security Analyst with a strong background in Puppet and SQLite. Committed to engineering excellence and continuous learning.,Mid
ca92ca8d-17a9-4d02-886f-e8b95ea30103,Joseph,Flores,Joseph Flores,https://linkedin.com/in/flores.j526,Data Engineer at Cerebras Systems,Santa Monica,United States,"Angular, C++, ELK Stack, Jenkins, Slack","Tech professional with 3+ years of experience specializing in Jenkins, ELK Stack, C++. Proven track record of delivering high-quality solutions.",Mid
8abb71b3-227e-46d8-a877-b7b3bc4faeab,Amber,Taylor,Amber Taylor,https://linkedin.com/in/amber-taylor,Cybersecurity Specialist at Clubhouse,Guangzhou,China,"CloudFormation, GitHub Actions, CircleCI, Kotlin Multiplatform, Kanban, Obsidian, Bitbucket","Passionate Cybersecurity Specialist with a strong foundation in Kanban, CloudFormation, Obsidian. Eager to grow and learn in the technology industry.",Entry
34015ede-eb91-427b-85ae-613579c8f0ae,Jesse,Benson,Jesse Benson,https://linkedin.com/in/jbenson,IT Director at H2O.ai,Salt Lake City,United States,"Kubernetes, Pulumi, AR/VR, SQL, Python","Senior tech professional specializing in SQL, Pulumi, AR/VR. 11+ years of experience building complex systems and mentoring junior engineers.",Senior
f3a185d6-c184-4575-ae7f-51a518ef0bc1,Jasmine,Brown,Jasmine Brown,https://linkedin.com/in/jasmine.brown,Creative Director at Sony,Tokyo,Japan,"Grafana, Scrum, JWT, Clean Code, Blockchain","Recent graduate with 3+ years of experience in Blockchain, Clean Code, Grafana. Excited to build innovative solutions in the tech space.",Entry
ae6e98e4-ddb0-4bcb-ba89-b9598fea4de3,Rick,Daniels,Rick Daniels,https://linkedin.com/in/daniels.r,Staff Software Engineer at Vercel,Rome,Italy,"R, Perl, Dart, Terraform, Notion, cURL, Serverless, ASP.NET, D3.js","Technical leader with 13+ years of industry experience. Strong background in ASP.NET, Dart, D3.js and a focus on driving innovation.",Senior
ed0135b4-acd9-4552-96ba-f42654123293,Robert,Clark,Robert Clark,https://linkedin.com/in/clark.r,AI Researcher at Microsoft,Stockholm,Sweden,"Rust, Diffusion Models, Snowflake, Pandas, Kotlin, Git","Experienced AI Researcher with expertise in Rust, Snowflake, Pandas. Passionate about building scalable, user-centric products that solve real problems.",Mid
0ae43a4e-b8a5-4cd6-a26a-45bd3c729a90,Robert,Stein,Robert Stein,https://linkedin.com/in/rstein230,Interaction Designer at Deel,Vancouver,Canada,"Responsive Design, Three.js, Bitbucket, Scrum","Experienced Interaction Designer with expertise in Responsive Design, Scrum, Bitbucket. Passionate about building scalable, user-centric products that solve real problems.",Mid
caef9216-e859-4e57-ba2d-57fda2031078,Brandy,Dominguez,Brandy Dominguez,https://linkedin.com/in/bdominguez,Chief TO at Hugging Face,Paris,France,"High-Performance Computing, Bioinformatics, MariaDB, Asana, Reactive Programming",Accomplished Chief TO with a proven track record of success. 18+ years of experience leading teams and initiatives in AI & ML Focused companies.,Leadership
622143b4-9962-4f06-9a0f-dd652ff12d80,Melissa,Cannon,Melissa Cannon,https://linkedin.com/in/mcannon,Senior Product Manager at Snowflake,Bellevue,United States,"Redux, Vite, Angular, GitHub, Obsidian, Scrum","Experienced Senior Product Manager with deep expertise in GitHub, Scrum, Angular. Passionate about solving challenging technical problems and delivering impactful solutions.",Senior
69302341-4070-4588-ac7d-3a372b74516b,Omar,Smith,Omar Smith,https://linkedin.com/in/omar-smith,Implementation Specialist at Climeworks,Minneapolis,United States,"Jira, Transformers, WebSockets, Elasticsearch, GraphQL","Tech professional with 4+ years of experience specializing in WebSockets, Elasticsearch, GraphQL. Proven track record of delivering high-quality solutions.",Mid
3d1bd739-e132-485a-8c74-69f4cdc1d1a1,Michael,Molina,Michael Molina,https://linkedin.com/in/molina.m,Developer Advocate at Oracle,Bellevue,United States,"Slack, Groovy, Obsidian, Clojure, SOAP, Julia","Seasoned Developer Advocate with 10+ years of experience leading teams and projects. Expert in Julia, Clojure, SOAP with a proven track record of success.",Senior
3f3db441-6dc4-4304-9436-5d487a1df472,Melissa,Ashley,Melissa Ashley,https://linkedin.com/in/melissa.ashley436,Computer Vision Engineer at Alibaba,Ho Chi Minh City,Vietnam,"gRPC, Swift, MATLAB, Jira, PWA, Scala, Svelte, Julia, Grafana","Versatile Computer Vision Engineer with 7+ years in the tech industry. Skilled in Svelte, Swift, gRPC with a focus on driving innovation.",Mid
4354ee3e-9af9-483d-8180-c4031635ec7f,Robert,Adkins,Robert Adkins,https://linkedin.com/in/robert-adkins157,Interaction Designer at Atlassian,Delhi,India,"Confluence, Tailwind CSS, Vite, DevOps, Angular, Agile",Interaction Designer with a strong background in Angular and Angular. Committed to engineering excellence and continuous learning.,Mid
ec1e3755-10d0-4441-aa41-e960660df871,Amy,Morrison,Amy Morrison,https://linkedin.com/in/amy.morrison,Principal Data Scientist at Anyscale,Santa Monica,United States,"Airflow, Spark, Groovy, Firebase, MySQL, Git","Technology leader with 21+ years of experience. Expert in Git, Groovy, Airflow with a track record of building high-performance teams and delivering transformative products.",Leadership
4e273a1c-1bf8-4490-82f8-391fa155ea39,Jeffrey,Robinson,Jeffrey Robinson,https://linkedin.com/in/jeffrey-robinson634,Technical Account Manager at Miro,Prague,Czech Republic,"JWT, Serverless, Haskell, Airflow, NLTK, cURL","Technical leader with 8+ years of industry experience. Strong background in Haskell, Airflow, Serverless and a focus on driving innovation.",Senior
a6958dd7-3288-48a3-b0b2-af07b2431f3c,Ryan,Johnson,Ryan Johnson,https://linkedin.com/in/johnson.r541,Group Product Manager at IBM,Los Angeles,United States,"Vite, Redux, Angular, Confluence, Git, Microservices Architecture","Versatile Group Product Manager with 6+ years in the tech industry. Skilled in Vite, Angular, Redux with a focus on driving innovation.",Mid
7e03b22b-6ee4-4775-a184-3069ef83541e,Matthew,Shelton,Matthew Shelton,https://linkedin.com/in/matthew-shelton,Research Scientist at Gusto,Chicago,United States,"Google Cloud, Grafana, AWS, Clojure, Rust, Unreal Engine, DynamoDB","Passionate Research Scientist with a strong foundation in AWS, Rust, Clojure. Eager to grow and learn in the technology industry.",Entry
7420ea6c-a040-4250-9b48-d111738a1648,Richard,Martin,Richard Martin,https://linkedin.com/in/richard.martin,Solutions Architect at Deel,Austin,United States,"XP, JavaScript, MATLAB, Computer Vision, LLMs, Clean Code","Versatile Solutions Architect with 6+ years in the tech industry. Skilled in Clean Code, XP, JavaScript with a focus on driving innovation.",Mid
803e6d0b-76de-42d2-ac72-5174bcbf3212,Tanner,Anderson,Tanner Anderson,https://linkedin.com/in/tanner.anderson,Developer Advocate at Robinhood,Oslo,Norway,"JWT, Node.js, Jupyter Notebook, AWS, PHP, Kubernetes","Experienced Developer Advocate with deep expertise in Kubernetes, AWS, JWT. Passionate about solving challenging technical problems and delivering impactful solutions.",Senior
47e7e9a6-0d26-452c-95b7-b837c82431d1,Cindy,Johnson,Cindy Johnson,https://linkedin.com/in/cjohnson,Senior Product Manager at Google,San Francisco,United States,"HTML5, jQuery, React, DDD, SASS/SCSS, Jupyter Notebook","Experienced Senior Product Manager with deep expertise in jQuery, DDD, HTML5. Passionate about solving challenging technical problems and delivering impactful solutions.",Senior
8151a04b-f968-4c8e-9d41-8874e7f447ec,Phillip,Elliott,Phillip Elliott,https://linkedin.com/in/pelliott,Technical Account Manager at Gusto,Mountain View,United States,"SQL, HTML5, Microsoft SQL Server, Reactive Programming, Three.js, RAG","Junior Manager with hands-on experience in Three.js, SQL, HTML5. Looking to solve challenging problems and continue developing my skills.",Entry
6a57bb34-c456-425c-8d09-4248482bb5f4,Anthony,Day,Anthony Day,https://linkedin.com/in/aday,Group Product Manager at Neuralink,Vancouver,Canada,"Redux, Bootstrap, GitLab, Colab, Agile","Passionate Group Product Manager with a strong foundation in Colab, Redux, GitLab. Eager to grow and learn in the technology industry.",Entry
f266e2d2-a7da-4e83-bc25-d3e6228cbbf6,Derek,Murray,Derek Murray,https://linkedin.com/in/murray.d245,Technical Product Manager at Canva,Edinburgh,United Kingdom,"Next.js, Vue.js, Angular, WebGL, Microsoft Teams, GitLab, Scrum","Recent graduate with 3+ years of experience in Next.js, Angular, Microsoft Teams. Excited to build innovative solutions in the tech space.",Entry
79c3de57-b503-46ba-a534-109372a6db69,Brent,Gray,Brent Gray,https://linkedin.com/in/brent-gray,Compliance Specialist at Baidu,Singapore,Singapore,"Cryptography, Quantum Computing, Blockchain, Objective-C, PHP, Bitbucket, SQL","Experienced Compliance Specialist with expertise in Bitbucket, Cryptography, PHP. Passionate about building scalable, user-centric products that solve real problems.",Mid
d29fecae-6386-4804-a32b-29bf6f140041,Jason,Murphy,Jason Murphy,https://linkedin.com/in/murphy.j,IT Manager at Replit,Berlin,Germany,"Bioinformatics, Big Data, Redshift, Snowflake, Helm","Tech professional with 5+ years of experience specializing in Bioinformatics, Big Data, Helm. Proven track record of delivering high-quality solutions.",Mid
30e63aec-66c0-4828-8d24-f8de5d4ea5e1,Kathleen,Gray,Kathleen Gray,https://linkedin.com/in/kathleen.gray,Lead Data Scientist at Atlassian,Pittsburgh,United States,"Spark, spaCy, LangChain, Luigi, C#, Java, PostgreSQL, CouchDB, Git","Experienced Lead Data Scientist with expertise in Luigi, Git, CouchDB. Passionate about building scalable, user-centric products that solve real problems.",Mid
53e74774-bae3-4922-b7c4-c529c9ca2b72,Karen,Decker,Karen Decker,https://linkedin.com/in/decker.k,IT Director at Google,London,United Kingdom,"Kubernetes, GitLab CI, AR/VR, Bioinformatics, SQL, Go","Visionary IT Director with 16+ years of experience leading teams and driving innovation. Deep expertise in GitLab CI, Go, AR/VR and strategic planning.",Leadership
10ba0eb9-a754-4b03-8f9f-2748cccf51b5,Johnny,Miller,Johnny Miller,https://linkedin.com/in/johnny.miller,Data Scientist at Tesla,Cambridge,United Kingdom,"Confluence, SQLite, DynamoDB, Computer Vision, Obsidian, Diffusion Models","Junior Scientist with hands-on experience in SQLite, Diffusion Models, Computer Vision. Looking to solve challenging problems and continue developing my skills.",Entry
f95f5857-c92d-46e7-8965-eb47dd80af1e,Andrew,Ryan,Andrew Ryan,https://linkedin.com/in/andrew.ryan,Implementation Specialist at Airbnb,Portland,United States,"gRPC, Flask, Big Data, Reactive Programming, System Design, PWA, Responsive Design","Junior Specialist with hands-on experience in Big Data, PWA, Responsive Design. Looking to solve challenging problems and continue developing my skills.",Entry
3cf10d64-5f22-495f-8ce3-547e0c7acd4b,Zoe,Bell,Zoe Bell,https://linkedin.com/in/zbell,Sales Engineer at Salesforce,Menlo Park,United States,"GitHub Actions, Scala, jQuery, Istio, Jira, C#, Julia","Experienced Sales Engineer with deep expertise in Istio, Julia, C#. Passionate about solving challenging technical problems and delivering impactful solutions.",Senior
8110bed4-4f4c-450b-b432-f1138b377538,Debra,Harrington,Debra Harrington,https://linkedin.com/in/harrington.d,Security Engineer at Salesforce,Amsterdam,Netherlands,"TypeScript, Docker, Jenkins, Clojure, OAuth, GitLab, Haskell","Versatile Security Engineer with 8+ years in the tech industry. Skilled in OAuth, Docker, Haskell with a focus on driving innovation.",Mid
7f271944-3e57-4043-9b1e-68a5b007028f,Denise,Webster,Denise Webster,https://linkedin.com/in/dwebster355,Sales Engineer at AMD,Singapore,Singapore,"Microservices, HTML5, Lua, MATLAB, Go, Prometheus","Versatile Sales Engineer with 4+ years in the tech industry. Skilled in Lua, Microservices, MATLAB with a focus on driving innovation.",Mid
36e9efe8-16a7-4e01-ac2e-d652a12f064a,Stefanie,Gonzalez,Stefanie Gonzalez,https://linkedin.com/in/sgonzalez436,VP of Technical Support at Apple,Dublin,Ireland,"Flask, OAuth, GitLab CI, Pulumi, Microsoft Teams, PWA",Accomplished VP of Technical Support with a proven track record of success. 12+ years of experience leading teams and initiatives in FAANG & Big Tech companies.,Leadership
1c7dc47c-e283-4e56-8519-c35be5a92b3c,Andrew,Hernandez,Andrew Hernandez,https://linkedin.com/in/hernandez.a239,Technical Support Engineer at ServiceNow,Guangzhou,China,"Notion, Google Cloud, Redux, Jira, Web Accessibility, Grafana, Java, NestJS","Senior tech professional specializing in NestJS, Notion, Jira. 10+ years of experience building complex systems and mentoring junior engineers.",Senior
2c3598fe-b108-4e66-989d-1d65166606c8,David,Caldwell,David Caldwell,https://linkedin.com/in/dcaldwell,Network Engineer at Microsoft,Boulder,United States,"Rust, Prometheus, Chef, SOAP, CSS3, C#, PyCharm, Elixir","Tech professional with 6+ years of experience specializing in PyCharm, Elixir, CSS3. Proven track record of delivering high-quality solutions.",Mid
4bd9606a-0a3d-40e5-a7b0-5de0ce610022,Anne,Robinson,Anne Robinson,https://linkedin.com/in/robinson.a,Cybersecurity Specialist at AMD,Bangalore,India,"HTML5, Webpack, Angular, XP, Jira, Supabase, CouchDB",Cybersecurity Specialist with a strong background in Jira and HTML5. Committed to engineering excellence and continuous learning.,Mid
238d9a14-164d-4d1e-9f2d-2083be67e74e,Holly,Wang,Holly Wang,https://linkedin.com/in/wang.h841,Data Scientist at Stability AI,Los Angeles,United States,"NLP, ONNX, R, Redis, Elasticsearch, Obsidian","Recent graduate with 1+ years of experience in Redis, NLP, Elasticsearch. Excited to build innovative solutions in the tech space.",Entry
ace8f5a0-06e3-46df-98f1-07ffd18d34dd,Gary,Lawson,Gary Lawson,https://linkedin.com/in/gary-lawson,IT Director at Discord,San Francisco,United States,"Java, Jenkins, Objective-C, Google Cloud, PostgreSQL","Technology leader with 15+ years of experience. Expert in PostgreSQL, Google Cloud, Jenkins with a track record of building high-performance teams and delivering transformative products.",Leadership
6394e382-5798-4456-8192-4c8e10bdbdc7,Julie,Wilson,Julie Wilson,https://linkedin.com/in/wilson.j109,Data Scientist at Datadog,Seoul,South Korea,"scikit-learn, NLP, Clojure, Elixir, PostgreSQL, MySQL, Sketch","Experienced Data Scientist with expertise in Sketch, PostgreSQL, Elixir. Passionate about building scalable, user-centric products that solve real problems.",Mid
caa7356e-35c6-4379-8604-580ddeae02c9,Lori,Oconnell,Lori Oconnell,https://linkedin.com/in/oconnell.l98,IT Support Specialist at Cruise,Beijing,China,"Google Cloud, CircleCI, AWS, Robotics, Big Data, InfluxDB, Rust","Senior tech professional specializing in Big Data, Google Cloud, AWS. 8+ years of experience building complex systems and mentoring junior engineers.",Senior
9c9381e1-8175-45e5-8e5c-55b9bb0de5d7,Daniel,Johnson,Daniel Johnson,https://linkedin.com/in/daniel.johnson,Senior Software Engineer at Qualcomm,Seattle,United States,"Colab, PHP, Node.js, GitHub Actions, Elixir, R","Senior tech professional specializing in Elixir, GitHub Actions, Node.js. 11+ years of experience building complex systems and mentoring junior engineers.",Senior
70d35b66-479f-464b-beab-ae203cf61686,Larry,Byrd,Larry Byrd,https://linkedin.com/in/larry-byrd,Information Security Analyst at SpaceX,Stockholm,Sweden,"Terraform, Helm, Game Development, Microsoft SQL Server, Kotlin, C#",Emerging tech professional focused on C#. Graduated from University of Cambridge with a background in Game Development.,Entry
aa3d0fa1-ccc8-48e4-be6e-29892214fd02,Susan,Sanders,Susan Sanders,https://linkedin.com/in/susan.sanders,Information Security Analyst at Impossible Foods,Detroit,United States,"Puppet, Kubernetes, Grafana, AWS, High-Performance Computing, Solidity, BigQuery, Snowflake, Haskell",Information Security Analyst with a strong background in High-Performance Computing and High-Performance Computing. Committed to engineering excellence and continuous learning.,Mid
5145b2f4-87c2-4393-8474-bf097827cc22,Jennifer,Jones,Jennifer Jones,https://linkedin.com/in/jjones576,VP of Product at Databricks,Redmond,United States,"Vite, Webpack, jQuery, cURL, Slack, Design Patterns",Emerging tech professional focused on Vite. Graduated from KTH Royal Institute of Technology with a background in Business Administration.,Entry
2ad2da57-4550-47ec-8c23-6f7271b72b2f,Hannah,Burton,Hannah Burton,https://linkedin.com/in/hburton,Senior Product Manager at Databricks,Redmond,United States,"React, Svelte, SASS/SCSS, Responsive Design, Asana, TDD","Technical leader with 8+ years of industry experience. Strong background in React, TDD, Responsive Design and a focus on driving innovation.",Senior
c57f4689-f369-499d-b1f1-2ec96381d983,Curtis,Barton,Curtis Barton,https://linkedin.com/in/curtis-barton,Lead Data Scientist at Sony,Buenos Aires,Argentina,"Reinforcement Learning, Luigi, GAN, Java, Cassandra, Firebase, Figma","Seasoned Lead Data Scientist with 12+ years of experience leading teams and projects. Expert in Reinforcement Learning, Luigi, Java with a proven track record of success.",Senior
00d3c3ea-3b94-4c25-9270-7a8599804cd5,Melissa,Burke,Melissa Burke,https://linkedin.com/in/mburke793,IT Support Specialist at Sony,Stockholm,Sweden,"ELK Stack, Docker, AR/VR, Penetration Testing, PostgreSQL, Go","Senior tech professional specializing in Penetration Testing, Go, ELK Stack. 12+ years of experience building complex systems and mentoring junior engineers.",Senior
b19f7ff8-3e6f-4790-86b7-494fa09c4b7e,David,Riggs,David Riggs,https://linkedin.com/in/driggs88,Group Product Manager at Slack,London,United Kingdom,"React, D3.js, Angular, Notion, Clean Code",Emerging tech professional focused on D3.js. Graduated from University of Copenhagen with a background in Quantum Computing.,Entry
7d6a4385-eb84-4792-a34b-82775c43d1e0,Kimberly,Reed,Kimberly Reed,https://linkedin.com/in/reed.k,Data Architect at Weights & Biases,Mumbai,India,"Python, InfluxDB, Linear, Trello, Airflow","Tech professional with 4+ years of experience specializing in Python, Linear, Airflow. Proven track record of delivering high-quality solutions.",Mid
c48d5ccb-b93c-4435-86f1-f6b4744ad2fe,Ross,Wood,Ross Wood,https://linkedin.com/in/wood.r,Security Architect at Weights & Biases,Irvine,United States,"Docker, Chef, GitLab CI, CI/CD, Big Data, Cassandra, TypeScript, Kotlin","Technical leader with 15+ years of industry experience. Strong background in GitLab CI, CI/CD, Docker and a focus on driving innovation.",Senior
2893f3f4-0dc1-4543-8fae-a6e236d38932,William,Peterson,William Peterson,https://linkedin.com/in/william.peterson,Machine Learning Engineer at Grammarly,Oxford,United Kingdom,"GitHub Actions, Scala, Bitbucket, Jenkins, Bootstrap","Tech professional with 8+ years of experience specializing in Jenkins, Bootstrap, GitHub Actions. Proven track record of delivering high-quality solutions.",Mid
c3c5def0-fd2f-4fc3-9d9d-24bbc8f6acec,Melissa,Short,Melissa Short,https://linkedin.com/in/melissa-short115,Technical Account Manager at Notion,Madrid,Spain,"Kotlin Multiplatform, Core ML, Capacitor, SwiftUI, Groovy, C++, Docker, Blockchain, Prompt Engineering",Technical Account Manager with a strong background in Capacitor and Groovy. Committed to engineering excellence and continuous learning.,Mid
29401ad6-a7c9-4201-85cc-75330f522079,Daniel,Yu,Daniel Yu,https://linkedin.com/in/daniel.yu291,Director of Engineering at Oracle,Dallas,United States,"Perl, gRPC, JavaScript, Kubernetes, GitHub, Tailwind CSS, Scala, CI/CD","Visionary Director of Engineering with 13+ years of experience leading teams and driving innovation. Deep expertise in GitHub, JavaScript, Tailwind CSS and strategic planning.",Leadership
23cfc10e-4272-4af8-b031-c53202796407,Cynthia,Poole,Cynthia Poole,https://linkedin.com/in/cpoole,Business Intelligence Analyst at Gusto,Oxford,United Kingdom,"Node.js, Grafana, GitLab CI, BDD, RAG, Reinforcement Learning",Emerging tech professional focused on Node.js. Graduated from University of Washington with a background in Machine Learning.,Entry
3cdf2c44-2f8f-4b4d-b8bf-d261a7677236,Jasmine,Graham,Jasmine Graham,https://linkedin.com/in/jasmine.graham,Security Architect at Cisco,Atlanta,United States,"Chef, Google Cloud, Prometheus, Pulumi, Prompt Engineering, Bioinformatics, MongoDB, TypeScript","Senior tech professional specializing in TypeScript, Bioinformatics, MongoDB. 9+ years of experience building complex systems and mentoring junior engineers.",Senior
91fbb176-d28b-4cd5-af81-71306e7a3e63,Jessica,Sheppard,Jessica Sheppard,https://linkedin.com/in/jsheppard587,VP of Engineering at Weights & Biases,Denver,United States,"Perl, HTML5, Figma, WebSockets, TypeScript","Experienced VP of Engineering with expertise in WebSockets, Figma, Perl. Passionate about building scalable, user-centric products that solve real problems.",Mid
fa5806cd-1f9a-4bdf-b902-f47924df6397,Joseph,Morton,Joseph Morton,https://linkedin.com/in/joseph-morton,Senior Product Manager at Oracle,Nashville,United States,"CSS3, Tailwind CSS, VS Code, SOLID Principles, CI/CD","Senior tech professional specializing in VS Code, CI/CD, SOLID Principles. 15+ years of experience building complex systems and mentoring junior engineers.",Senior
5fc5673e-4417-40a2-a357-414919b4b7d3,Amanda,Webb,Amanda Webb,https://linkedin.com/in/amanda-webb,Backend Developer at Adobe,Redmond,United States,"SOAP, Google Cloud, Asana, Elixir, Lua, Vue.js, Istio","Experienced Backend Developer with expertise in Vue.js, Google Cloud, Asana. Passionate about building scalable, user-centric products that solve real problems.",Mid
590d924c-5a45-4efd-827d-021fe1db15bd,Ryan,Simon,Ryan Simon,https://linkedin.com/in/ryan.simon,Compliance Specialist at Cisco,Mumbai,India,"System Design, Scala, SOLID Principles, Svelte, CSS3, Flutter, TDD","Versatile Compliance Specialist with 3+ years in the tech industry. Skilled in CSS3, SOLID Principles, TDD with a focus on driving innovation.",Mid
451956c8-3d3e-46d0-a213-246984bda3f1,Joseph,Christian,Joseph Christian,https://linkedin.com/in/joseph-christian,Visual Designer at Alibaba,Jakarta,Indonesia,"SASS/SCSS, React, Obsidian, CI/CD","Junior Designer with hands-on experience in Obsidian, SASS/SCSS, React. Looking to solve challenging problems and continue developing my skills.",Entry
4fab3373-91f6-4683-aca9-ee6c25fd2377,Mariah,Miller,Mariah Miller,https://linkedin.com/in/mariah.miller,Creative Director at Cloudflare,Helsinki,Finland,"Pulumi, Google Cloud, CSS3, Keras, MySQL","Experienced Creative Director with expertise in CSS3, Keras, Pulumi. Passionate about building scalable, user-centric products that solve real problems.",Mid
